"CLAVE_CASILLA"|"CLAVE_ACTA"|"ID_ESTADO"|"NOMBRE_ESTADO"|"ID_DISTRITO"|"NOMBRE_DISTRITO"|"SECCION"|"ID_CASILLA"|"TIPO_CASILLA"|"EXT_CONTIGUA"|"CASILLA"|"TIPO_ACTA"|"PAN"|"PRI"|"PRD"|"PVEM"|"PT"|"MC"|"MORENA"|"CANDIDATO_A_INDEPENDIENTE"|"PAN_PRI_PRD"|"PAN_PRI"|"PAN_PRD"|"PRI_PRD"|"PVEM_PT_MORENA"|"PVEM_PT"|"PVEM_MORENA"|"PT_MORENA"|"CANDIDATO/A NO REGISTRADO/A"|"VOTOS NULOS"|"TOTAL_VOTOS_CALCULADOS"|"LISTA_NOMINAL"|"OBSERVACIONES"|"MECANISMOS_TRASLADO"|"FECHA_HORA"
"162451C0100'"|"162451C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2451"|"01"|"C"|"00"|"Urbana"|4|100|18|6|9|35|36|118|-0|4|2|0|0|18|1|0|1|1|16|365|661|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:07:04"
"162451C0200'"|"162451C02004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2451"|"02"|"C"|"00"|"Urbana"|4|93|18|2|21|27|25|111|-0|4|1|1|0|13|2|2|3|0|9|332|661|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:51:55"
"162451C0300'"|"162451C03004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2451"|"03"|"C"|"00"|"Urbana"|4|118|29|2|23|23|32|114|-0|6|1|1|0|10|0|1|7|0|8|375|661|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:04:35"
"162451C0400'"|"162451C04004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2451"|"04"|"C"|"00"|"Urbana"|4|123|19|6|11|28|30|120|-0|5|1|1|1|18|3|2|6|0|9|383|661|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:35:43"
"162452B0100'"|"162452B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2452"|"01"|"B"|"00"|"Urbana"|4|235|27|7|12|15|32|76|-0|5|1|1|0|3|0|0|0|0|6|420|672|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:11:21"
"162452C0100'"|"162452C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2452"|"01"|"C"|"00"|"Urbana"|4|250|39|6|6|7|32|83|-0|7|1|0|0|5|0|3|0|0|13|452|672|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:13:10"
"162453B0100'"|"162453B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2453"|"01"|"B"|"00"|"Urbana"|4|92|16|11|13|24|37|96|-0|9|0|0|0|12|3|5|2|0|4|324|610|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:39:12"
"162453C0100'"|"162453C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2453"|"01"|"C"|"00"|"Urbana"|4|75|16|2|10|24|12|91|-0|3|0|0|0|20|1|3|4|0|10|271|609|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:15:56"
"162453C0200'"|"162453C02004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2453"|"02"|"C"|"00"|"Urbana"|4|81|13|2|11|18|27|69|-0|2|0|0|0|9|2|2|1|0|13|250|609|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:37:35"
"162454B0100'"|"162454B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2454"|"01"|"B"|"00"|"Urbana"|4|58|17|3|18|18|26|96|-0|4|1|1|1|14|3|3|2|0|16|281|669|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:39:09"
"162454C0100'"|"162454C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2454"|"01"|"C"|"00"|"Urbana"|4|60|25|6|9|18|24|93|-0|2|0|0|0|10|0|5|2|0|17|271|668|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:59:26"
"162454C0200'"|"162454C02004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2454"|"02"|"C"|"00"|"Urbana"|4|57|19|2|10|15|15|104|-0|2|2|0|0|10|2|1|2|2|10|253|668|"Recuento (Para recuento-SRA)"|"I"|"07/06/2024 13:03:27"
"162455B0100'"|"162455B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2455"|"01"|"B"|"00"|"Urbana"|4|43|8|4|7|12|11|63|-0|1|0|0|0|4|1|1|3|0|14|172|434|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:04:58"
"162455C0100'"|"162455C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2455"|"01"|"C"|"00"|"Urbana"|4|50|11|0|10|18|19|64|-0|1|0|0|0|8|1|1|0|0|10|193|433|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:01:12"
"162456B0100'"|"162456B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2456"|"01"|"B"|"00"|"Urbana"|4|49|10|3|18|23|9|73|-0|2|0|0|0|7|2|3|4|0|10|213|482|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:06:52"
"162456C0100'"|"162456C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2456"|"01"|"C"|"00"|"Urbana"|4|48|5|3|11|15|18|70|-0|4|1|1|1|13|1|1|1|0|14|207|481|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:03:11"
"162457B0100'"|"162457B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2457"|"01"|"B"|"00"|"Urbana"|4|62|8|5|13|16|21|110|-0|3|1|0|1|11|4|3|1|0|5|264|546|"Recuento (Para recuento-SRA)"|"I"|"07/06/2024 13:04:52"
"162457C0100'"|"162457C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2457"|"01"|"C"|"00"|"Urbana"|4|68|15|7|14|11|24|98|-0|2|1|1|0|5|2|1|5|1|7|262|545|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:25:50"
"162458B0100'"|"162458B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2458"|"01"|"B"|"00"|"Urbana"|4|67|14|0|9|21|13|68|-0|3|1|0|0|11|1|5|1|0|10|224|480|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:26:22"
"162458C0100'"|"162458C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2458"|"01"|"C"|"00"|"Urbana"|4|76|21|3|10|9|16|50|-0|3|0|1|1|12|1|1|1|0|7|212|480|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:18:22"
"162459B0100'"|"162459B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2459"|"01"|"B"|"00"|"Urbana"|4|114|20|6|16|15|29|78|-0|2|1|0|0|17|1|4|0|0|8|311|571|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:34:26"
"162459C0100'"|"162459C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2459"|"01"|"C"|"00"|"Urbana"|4|84|10|2|17|26|21|84|-0|3|0|1|0|10|0|0|1|0|19|278|571|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:09:14"
"162460B0100'"|"162460B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2460"|"01"|"B"|"00"|"Urbana"|4|125|21|3|13|13|34|109|-0|6|0|0|0|13|1|2|1|0|7|348|583|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:17:03"
"162460C0100'"|"162460C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2460"|"01"|"C"|"00"|"Urbana"|4|127|18|7|9|13|33|114|-0|6|1|0|0|10|0|0|0|0|6|344|583|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:42:25"
"162461B0100'"|"162461B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2461"|"01"|"B"|"00"|"Urbana"|4|174|40|4|12|15|19|69|-0|5|1|1|0|4|0|1|1|0|9|355|514|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:06:02"
"162462B0100'"|"162462B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"01"|"B"|"00"|"No Urbana"|4|100|9|2|19|33|21|8|-0|2|2|0|0|14|0|0|2|1|10|223|725|"Recuento (Para recuento-SRA)"|"I"|"07/06/2024 13:06:36"
"162462C0100'"|"162462C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"01"|"C"|"00"|"No Urbana"|4|112|13|1|10|23|25|96|-0|1|0|1|0|10|1|2|1|1|9|306|725|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:07:41"
"162462C0200'"|"162462C02004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"02"|"C"|"00"|"No Urbana"|4|106|24|3|9|27|25|86|-0|3|0|0|0|7|1|1|1|0|7|300|725|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:12:45"
"162462C0300'"|"162462C03004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"03"|"C"|"00"|"No Urbana"|4|100|23|6|8|17|33|94|-0|7|0|0|0|7|0|1|1|0|11|308|725|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:30:05"
"162462C0400'"|"162462C04004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"04"|"C"|"00"|"No Urbana"|4|105|22|3|13|16|29|120|-0|2|0|0|0|11|2|2|6|1|9|341|725|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:51:01"
"162462C0500'"|"162462C05004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"05"|"C"|"00"|"No Urbana"|4|129|33|7|12|15|29|102|-0|3|1|0|0|10|0|2|2|0|9|354|725|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:54:38"
"162462C0600'"|"162462C06004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"06"|"C"|"00"|"No Urbana"|4|100|22|7|14|25|29|108|-0|1|2|0|0|16|0|2|1|0|11|338|724|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:24:13"
"162462C0700'"|"162462C07004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"07"|"C"|"00"|"No Urbana"|4|88|25|6|12|23|26|102|-0|11|0|0|0|5|1|2|0|2|8|311|724|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:27:02"
"162462C0800'"|"162462C08004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"08"|"C"|"00"|"No Urbana"|4|110|17|3|11|24|34|110|-0|6|0|0|0|15|1|0|5|0|5|341|724|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:02:01"
"162462C0900'"|"162462C09004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"09"|"C"|"00"|"No Urbana"|4|114|21|5|12|20|22|99|-0|2|0|0|1|6|2|1|4|0|0|309|724|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:07:45"
"162462C1000'"|"162462C10004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"10"|"C"|"00"|"No Urbana"|4|94|20|4|22|19|24|119|-0|6|1|0|0|9|0|1|2|0|7|328|724|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:38:31"
"162462C1100'"|"162462C11004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"11"|"C"|"00"|"No Urbana"|4|108|23|2|19|22|30|95|-0|5|1|2|0|7|3|2|3|0|13|335|724|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:04:11"
"162462C1200'"|"162462C12004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"12"|"C"|"00"|"No Urbana"|4|90|28|10|24|21|26|76|-0|4|2|0|0|5|0|3|0|0|8|297|724|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:19:54"
"162462C1300'"|"162462C13004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"13"|"C"|"00"|"No Urbana"|4|108|17|2|19|22|28|95|-0|4|3|1|0|7|2|0|1|0|7|316|724|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:47:44"
"162462E0100'"|"162462E01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"01"|"E"|"00"|"No Urbana"|4|32|9|2|17|18|18|88|-0|0|2|0|0|22|2|3|6|2|17|238|721|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:27:00"
"162462E0101'"|"162462E01014'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2462"|"01"|"E"|"01"|"No Urbana"|4|32|14|8|17|22|18|107|-0|0|1|1|1|10|2|5|5|1|13|257|721|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:05:03"
"162463B0100'"|"162463B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2463"|"01"|"B"|"00"|"Urbana"|4|91|28|9|11|18|21|89|-0|8|2|0|0|8|1|1|1|0|8|296|519|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:18:19"
"162463C0100'"|"162463C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2463"|"01"|"C"|"00"|"Urbana"|4|104|32|6|12|12|16|92|-0|5|1|0|0|9|0|2|3|0|12|306|518|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:24:34"
"162464B0100'"|"162464B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2464"|"01"|"B"|"00"|"Urbana"|4|175|33|7|15|9|23|85|-0|10|1|0|1|8|1|2|1|0|9|380|648|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:08:32"
"162465B0100'"|"162465B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2465"|"01"|"B"|"00"|"Urbana"|4|93|25|5|9|15|23|104|-0|3|1|0|0|13|0|3|2|0|11|307|631|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:27:37"
"162466B0100'"|"162466B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2466"|"01"|"B"|"00"|"Urbana"|4|66|14|4|6|24|16|65|-0|2|0|0|0|9|3|0|1|0|4|214|433|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:21:34"
"162466C0100'"|"162466C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2466"|"01"|"C"|"00"|"Urbana"|4|65|19|4|14|9|19|69|-0|5|2|0|0|11|0|2|4|1|4|228|433|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:25:56"
"162467B0100'"|"162467B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2467"|"01"|"B"|"00"|"Urbana"|4|38|8|4|9|14|21|71|-0|3|1|0|1|6|3|2|3|0|6|190|476|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:09:20"
"162467C0100'"|"162467C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2467"|"01"|"C"|"00"|"Urbana"|4|54|10|3|10|14|22|58|-0|2|0|0|0|11|3|1|3|0|7|198|475|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:28:08"
"162468B0100'"|"162468B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2468"|"01"|"B"|"00"|"Urbana"|4|72|18|3|20|22|23|90|-0|2|2|0|0|5|1|1|3|0|19|281|526|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:41:16"
"162468C0100'"|"162468C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2468"|"01"|"C"|"00"|"Urbana"|4|56|20|4|17|19|14|98|-0|2|3|0|0|0|2|1|1|0|12|249|526|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:12:50"
"162469B0100'"|"162469B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2469"|"01"|"B"|"00"|"Urbana"|4|66|21|4|20|26|23|114|-0|1|0|0|0|10|3|0|3|0|9|300|581|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:43:29"
"162469C0100'"|"162469C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2469"|"01"|"C"|"00"|"Urbana"|4|46|19|3|25|12|10|124|-0|4|0|1|0|11|0|5|1|0|4|265|580|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:42:32"
"162470B0100'"|"162470B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2470"|"01"|"B"|"00"|"Urbana"|4|45|11|1|14|11|23|81|-0|3|1|0|1|10|2|0|4|0|9|216|575|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:34:11"
"162470C0100'"|"162470C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2470"|"01"|"C"|"00"|"Urbana"|4|53|13|4|21|12|19|76|-0|1|1|0|0|10|0|2|5|0|12|229|575|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:42:25"
"162470C0200'"|"162470C02004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2470"|"02"|"C"|"00"|"Urbana"|4|44|14|5|9|13|19|85|-0|3|0|0|0|11|1|3|1|0|7|215|574|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:35:15"
"162470C0300'"|"162470C03004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2470"|"03"|"C"|"00"|"Urbana"|4|65|9|3|9|15|18|79|-0|0|0|0|0|4|3|2|1|0|6|214|574|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:45:10"
"162471B0100'"|"162471B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2471"|"01"|"B"|"00"|"Urbana"|4|116|20|3|8|17|34|98|-0|6|0|1|0|12|2|1|0|0|12|330|572|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:53:56"
"162471C0100'"|"162471C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2471"|"01"|"C"|"00"|"Urbana"|4|126|17|8|14|18|27|93|-0|6|2|0|0|9|7|0|1|0|12|340|571|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:37:53"
"162472B0100'"|"162472B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2472"|"01"|"B"|"00"|"Urbana"|4|120|19|4|15|26|21|114|-0|4|0|0|0|12|3|0|4|1|8|351|668|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:14:13"
"162472C0100'"|"162472C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2472"|"01"|"C"|"00"|"Urbana"|4|110|26|10|13|25|28|124|-0|7|0|1|0|7|3|3|4|0|6|367|667|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:36:31"
"162473B0100'"|"162473B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2473"|"01"|"B"|"00"|"Urbana"|4|126|17|5|6|12|18|79|-0|2|2|3|0|5|1|2|1|0|4|283|541|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:29:17"
"162474B0100'"|"162474B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2474"|"01"|"B"|"00"|"Urbana"|4|228|35|8|18|11|17|51|-0|7|1|0|0|6|1|0|0|0|8|391|563|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:28:38"
"162475B0100'"|"162475B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2475"|"01"|"B"|"00"|"Urbana"|4|150|24|3|7|15|29|75|-0|7|1|0|1|8|0|2|3|0|6|331|579|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:29:10"
"162476B0100'"|"162476B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"B"|"00"|"No Urbana"|4|69|30|4|13|23|26|90|-0|10|2|0|0|8|1|2|4|0|12|294|601|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:39:11"
"162476C0100'"|"162476C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"C"|"00"|"No Urbana"|4|89|18|7|13|24|25|73|-0|2|4|0|0|8|0|1|3|0|6|273|601|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:43:58"
"162476C0200'"|"162476C02004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"02"|"C"|"00"|"No Urbana"|4|95|41|5|12|14|29|78|-0|5|4|0|1|6|1|3|2|2|5|303|601|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:58:15"
"162476C0300'"|"162476C03004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"03"|"C"|"00"|"No Urbana"|4|101|32|3|21|13|22|72|-0|5|2|0|0|7|2|0|1|1|6|288|600|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:57:05"
"162476C0400'"|"162476C04004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"04"|"C"|"00"|"No Urbana"|4|93|31|7|8|7|24|76|-0|6|0|0|0|4|0|1|2|0|8|267|600|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:40:39"
"162476E0100'"|"162476E01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"E"|"00"|"No Urbana"|4|114|22|3|8|17|25|98|-0|7|0|3|0|12|0|2|2|0|8|321|712|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:50:23"
"162476E0101'"|"162476E01014'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"E"|"01"|"No Urbana"|4|102|23|7|8|14|32|100|-0|5|0|0|0|12|0|0|1|1|2|307|712|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:55:37"
"162476E0102'"|"162476E01024'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"E"|"02"|"No Urbana"|4|104|21|2|11|11|38|111|-0|5|0|0|0|7|0|2|1|1|7|321|712|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:29:43"
"162476E0103'"|"162476E01034'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"E"|"03"|"No Urbana"|4|104|19|4|11|31|28|78|-0|3|0|0|0|11|2|0|1|0|8|300|711|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:59:58"
"162476E0104'"|"162476E01044'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"E"|"04"|"No Urbana"|4|90|21|3|16|14|26|107|-0|7|2|2|1|7|1|1|2|0|12|312|711|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 13:38:02"
"162476E0105'"|"162476E01054'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"E"|"05"|"No Urbana"|4|103|27|4|8|24|29|101|-0|3|2|0|0|7|0|0|3|0|8|319|711|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 15:26:45"
"162476E0106'"|"162476E01064'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"E"|"06"|"No Urbana"|4|109|17|3|10|24|22|103|-0|1|0|0|0|16|2|1|0|0|10|318|711|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 14:06:14"
"162476E0107'"|"162476E01074'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"E"|"07"|"No Urbana"|4|96|21|5|17|19|27|90|-0|3|2|0|0|14|1|0|3|0|4|302|711|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:30:38"
"162476S0100'"|"162476S01004EMR'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"S"|"00"|"No Urbana"|"4EMR"|19|4|1|2|4|3|15|-0|1|0|0|0|4|3|0|1|1|1|59|0|"Recuento (Levantada en Consejo Distrital)"|"I"|"06/06/2024 19:38:32"
"162476S0100'"|"162476S01004ERP'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2476"|"01"|"S"|"00"|"No Urbana"|"4ERP"|100|42|21|15|13|29|146|-0|-0|-0|-0|-0|-0|-0|-0|-0|0|16|382|0|"Recuento (Levantada en Consejo Distrital)"|"I"|"08/06/2024 01:00:39"
"162477B0100'"|"162477B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2477"|"01"|"B"|"00"|"Urbana"|4|34|11|3|11|13|5|48|-0|1|2|0|0|3|0|0|0|0|5|136|501|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 12:45:26"
"162477C0100'"|"162477C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2477"|"01"|"C"|"00"|"Urbana"|4|49|4|1|3|13|9|43|-0|0|0|1|0|5|0|0|4|0|4|136|501|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:31:07"
"162477C0200'"|"162477C02004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2477"|"02"|"C"|"00"|"Urbana"|4|37|12|3|11|18|8|44|-0|2|1|1|0|3|2|1|2|0|1|146|501|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 14:01:47"
"162478B0100'"|"162478B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2478"|"01"|"B"|"00"|"Urbana"|4|132|38|6|20|20|35|126|-0|5|1|0|0|6|4|0|8|1|1|403|743|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 13:25:36"
"162478C0100'"|"162478C01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2478"|"01"|"C"|"00"|"Urbana"|4|134|20|1|22|18|39|116|-0|10|2|1|2|7|1|3|3|0|7|386|742|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 13:06:15"
"162479B0100'"|"162479B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2479"|"01"|"B"|"00"|"Urbana"|4|133|21|7|11|13|14|63|-0|3|0|0|1|14|2|1|1|0|13|297|551|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:31:37"
"162480B0100'"|"162480B01004'"|"16"|"MICHOACAN"|"005"|"ZAMORA DE HIDALGO"|"2480"|"01"|"B"|"00"|"Urbana"|4|138|20|8|8|7|25|102|-0|6|2|0|0|8|2|2|2|0|9|339|605|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:32:15"
